time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;1;0.19270833333333337
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;2;0.2951388888888889
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;3;0.27430555555555564
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;4;0.043402777777777846
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;5;0.08680555555555564
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;6;-0.02083333333333337
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;7;0.043402777777777846
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;0;0.7692307692307693
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;1;0.8503937007874016
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;2;0.9500000000000001
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;3;0.8421052631578947
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;4;0.7692307692307693
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;5;0.8923076923076922
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;6;0.8333333333333334
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;7;0.7692307692307693
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;0;0.6950998185117967
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;1;0.7790430042398546
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;2;0.9340357306459002
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;3;0.7430865298840321
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;4;0.38461538461538464
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;5;0.8383838383838383
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;6;0.7777777777777778
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;7;0.38461538461538464
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;0;0.7083333333333334
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;1;0.8020833333333334
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;2;0.9375
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;3;0.78125
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;4;0.625
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;5;0.8541666666666666
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;6;0.7916666666666666
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;7;0.625
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;0;0.7083333333333334
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;1;0.8020833333333334
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;2;0.9375
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;3;0.78125
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;4;0.625
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;5;0.8541666666666666
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;6;0.7916666666666666
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;7;0.625
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;0;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;1;0.00040314452731315953
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;2;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;3;0.016932070147147704
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;4;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;5;0.01762656282024999
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;6;0.00839664134346263
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;7;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;0;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;1;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;2;0.0004107976077457609
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;3;0.021731523925553997
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;4;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;5;0.021731523925553997
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;6;0.010920989666188152
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;7;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;0;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;1;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;2;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;3;0.02083333333333337
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;4;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;5;0.02083333333333337
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6695;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;6;0.01041666666666663
