time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;num_attack_clients;x;y;remove topic;num_removed_client
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;0.11242871731519699;best;2.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;0.015242484398186207;best;3.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;-0.023598477244377136;best;4.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;worst;4.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.9999663829803467;worst;3.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.9780327677726746;worst;2.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.9794762134552002;worst;7.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;0.8957901000976562;worst;6.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;0.8915896415710449;worst;5.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;0.7718197703361511;worst;0.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;0.6405684947967529;worst;1.0
2024-03-30 03:07:28;label skew;adult;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;best;7.0
