time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;x;y;remove topic;num_removed_client
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.25;7608.0;best;7.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.375;4027.0;best;6.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.5;1744.0;best;0.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.625;955.0;best;1.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.75;357.0;best;2.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.875;71.0;best;3.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.0;27145.0;worst;3.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.125;27074.0;worst;2.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.25;26788.0;worst;1.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.375;26190.0;worst;0.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.5;25401.0;worst;6.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.625;23118.0;worst;7.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.75;19537.0;worst;5.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.875;15201.0;worst;4.0
