time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;0.022876320406794548
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.07564021646976471
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;78.00000000000024
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;336.9999999999996
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;63.99999999999991
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;30.0
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;75.00000000000014
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;67.99999999999993
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;112.00000000000007
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;98.00000000000004
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.11691869795322418
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;-0.000454018940217793
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.5016792416572571
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.02368839643895626
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;-0.0009681947994977236
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.20807570219039917
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;0.011347245424985886
2023-07-06 00:45:39;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.13971291482448578
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;61.999999999999936
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;146.00000000000014
