time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;x;y;remove topic;num_removed_client
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.625;0.263134261338123;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.75;0.22771512436273753;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.875;0.13604766633565044;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.0;0.6406290503758749;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.125;0.6472076936055341;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.25;0.670501360279829;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.375;0.6891476745016789;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.5;0.6893080158022175;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.625;0.6890360371832421;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.75;0.6890360371832421;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;random data generation;0.3;0.875;0.6890360371832421;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.0;0.5897036160355131;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.125;0.5705437300837481;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.25;0.5083862180604225;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.375;0.43646338274022756;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.5;0.34786683315773725;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.625;0.3468800231321039;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.75;0.34451801859162107;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.875;0.34451801859162107;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.0;0.5897036160355131;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.125;0.5832868791981816;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.25;0.531618606072672;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.375;0.5402012072434608;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.5;0.5334729126457775;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.625;0.538234019221601;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.75;0.531029593180005;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;random data generation;0.3;0.875;0.5596095831926821;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.0;0.5960174842156386;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.125;0.5912578921806703;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.25;0.5875667799902865;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.375;0.5936862554638174;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.5;0.5251092763477416;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.625;0.5252064108790675;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.75;0.5136474016512871;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.875;0.49295774647887325;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.0;0.5960174842156386;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.125;0.5960174842156386;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.25;0.5946576007770763;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.375;0.5926177756192327;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.5;0.5838756677999029;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.625;0.5927149101505585;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.75;0.5753278290432249;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;random data generation;0.3;0.875;0.5705682370082564;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.0;0.5960174842156386;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.125;0.5912578921806703;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.25;0.5875667799902865;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.375;0.5936862554638174;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.5;0.5251092763477416;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.625;0.5252064108790675;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.75;0.5136474016512871;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.875;0.49295774647887325;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.0;0.5960174842156386;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.125;0.5960174842156386;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.25;0.5946576007770763;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.375;0.5926177756192327;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.5;0.5838756677999029;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.625;0.5927149101505585;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.75;0.5753278290432249;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;random data generation;0.3;0.875;0.5705682370082564;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.0;0.6313926738630331;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.125;0.5581589086743726;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.25;0.42758273562350574;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.375;0.4230088495575221;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.5;0.3890353189246178;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.625;0.3084205996270263;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.75;0.22771512436273753;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.875;0.13604766633565044;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.0;0.6313926738630331;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.125;0.6381470918676;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.25;0.6600532300992017;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.375;0.6891476745016789;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.5;0.6893080158022175;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.625;0.6890360371832421;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.75;0.6890360371832421;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;data replication;0.3;0.875;0.6890360371832421;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.0;0.5920967708162719;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.125;0.5827400945862959;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.25;0.5083862180604225;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.375;0.43646338274022756;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.5;0.34786683315773725;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.625;0.3468800231321039;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.75;0.34451801859162107;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.875;0.34451801859162107;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.0;0.5920967708162719;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.125;0.5859876185312338;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.25;0.5338894457995722;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.375;0.5421877399161401;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.5;0.5359556324597587;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.625;0.5424796892523142;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.75;0.5313784650327121;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;data replication;0.3;0.875;0.5596095831926821;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.0;0.5958232151529869;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.125;0.5950461389023798;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.25;0.5917435648372996;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.375;0.5932005828071879;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.5;0.5836813987372511;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.625;0.5252064108790675;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.75;0.5144244779018942;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.875;0.49295774647887325;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.0;0.5958232151529869;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.125;0.5952404079650315;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.25;0.5928120446818844;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.375;0.5938805245264691;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.5;0.5916464303059737;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.625;0.5927149101505585;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.75;0.5753278290432249;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;data replication;0.3;0.875;0.5705682370082564;worst;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.0;0.5958232151529869;best;1.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.125;0.5950461389023798;best;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.25;0.5917435648372996;best;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.375;0.5932005828071879;best;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.5;0.5836813987372511;best;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.625;0.5252064108790675;best;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.75;0.5144244779018942;best;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.875;0.49295774647887325;best;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.0;0.5958232151529869;worst;3.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.125;0.5952404079650315;worst;5.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.25;0.5928120446818844;worst;4.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.375;0.5938805245264691;worst;7.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.5;0.5916464303059737;worst;0.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.625;0.5927149101505585;worst;2.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.75;0.5753278290432249;worst;6.0
2023-06-24 21:54:41;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;accuracy;ShapleyValue;0.8;data replication;0.3;0.875;0.5705682370082564;worst;1.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.0;0.6529767326322762;best;7.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.125;0.5801192842942345;best;2.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.25;0.44417056938624605;best;4.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.375;0.450122249388753;best;6.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.5;0.38069848040522525;best;1.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.625;0.2800702370500439;best;0.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.75;0.22771512436273753;best;5.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.875;0.13604766633565044;best;3.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.0;0.6529767326322762;worst;3.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.125;0.6637972262075562;worst;5.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.25;0.6786912126406797;worst;0.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.375;0.6891476745016789;worst;1.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.5;0.6893080158022175;worst;6.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.625;0.6890360371832421;worst;4.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.75;0.6890360371832421;worst;2.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1;ShapleyValue;0.8;label flip;0.3;0.875;0.6890360371832421;worst;7.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.0;0.5803354237576981;best;1.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.125;0.5423024301380666;best;6.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.25;0.5197305927087968;best;5.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.375;0.4147039554226256;best;0.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.5;0.34786683315773725;best;4.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.625;0.3468800231321039;best;3.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.75;0.34451801859162107;best;2.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.875;0.34451801859162107;best;7.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.0;0.5803354237576981;worst;7.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.125;0.5894898415773167;worst;2.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.25;0.5413382503872557;worst;3.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.375;0.545969703786207;worst;4.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.5;0.547833053069768;worst;0.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.625;0.5519864168893698;worst;5.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.75;0.5675081668612145;worst;6.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_macro;ShapleyValue;0.8;label flip;0.3;0.875;0.5596095831926821;worst;1.0
2023-06-24 21:54:42;label skew;dota2;6696;8;Dota2MLP;0.001;5;4;128;f1_micro;ShapleyValue;0.8;label flip;0.3;0.0;0.5929091792132103;best;1.0
